from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA462|LA462|LA462|LA462,2022-05-14 20:04:00,2022-05-16 17:00:00,2336,3,3918.0,USD,1576000.0,1345000.0,17%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Canadair RJ 1000|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA462|LA462|LA462|LA462,2022-05-14 20:04:00,2022-05-16 18:00:00,2396,3,3919.0,USD,1597000.0,1345000.0,18%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA462|LA462|LA462|LA462,2022-05-14 20:04:00,2022-05-16 18:00:00,2396,3,3919.0,USD,1568000.0,1345000.0,16%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A321neo|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA462|LA462|LA462|LA462,2022-05-14 20:04:00,2022-05-16 16:50:00,2326,3,3922.0,USD,1555000.0,1345000.0,15%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Brussels Airlines| Turkish Airlines],LA462|LA462|LA462|LA462,2022-05-14 20:04:00,2022-05-16 17:00:00,2336,3,3999.0,USD,1584000.0,1345000.0,17%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Boeing 737|Boeing 737,multi,[LATAM| El Al| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 11:50:00,2580,3,3048.0,USD,1624000.0,1345000.0,20%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Boeing 737,multi,[LATAM| Turkish Airlines],LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 18:00:00,2950,2,3072.0,USD,1425000.0,1345000.0,5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-30 18:00:00,1510,3,3734.0,USD,1502000.0,1345000.0,11%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A321neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3050.0,USD,1424000.0,1345000.0,5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:50:00,2880,3,3084.0,USD,1519000.0,1345000.0,12%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Canadair RJ 900|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3084.0,USD,1514000.0,1345000.0,12%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3084.0,USD,1501000.0,1345000.0,11%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3084.0,USD,1501000.0,1345000.0,11%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3084.0,USD,1493000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3084.0,USD,1493000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3086.0,USD,1468000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3086.0,USD,1458000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3086.0,USD,1458000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3087.0,USD,1458000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3087.0,USD,1461000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3087.0,USD,1468000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Austrian| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 15:50:00,2820,3,3088.0,USD,1472000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Austrian| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 15:50:00,2820,3,3088.0,USD,1465000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 15:50:00,2820,3,3088.0,USD,1470000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 15:50:00,2820,3,3088.0,USD,1470000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3088.0,USD,1493000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3088.0,USD,1478000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 17:20:00,2910,3,3093.0,USD,1466000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Airbus A330|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 18:00:00,2540,3,3138.0,USD,1428000.0,1345000.0,6%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Airbus A330|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 18:00:00,2950,3,3151.0,USD,1428000.0,1345000.0,6%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 17:20:00,2910,3,3374.0,USD,1319000.0,1345000.0,-1%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 21:05:00,3135,3,3374.0,USD,1326000.0,1345000.0,-1%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 17:20:00,2500,3,3374.0,USD,1319000.0,1345000.0,-1%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 21:05:00,2725,3,3374.0,USD,1326000.0,1345000.0,-1%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3378.0,USD,1457000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A319|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3379.0,USD,1318000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3379.0,USD,1275000.0,1345000.0,-5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A319|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA440|LA440|LA440|LA440,2022-05-29 13:00:00,2022-05-31 16:30:00,2730,3,3379.0,USD,1490000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA440|LA440|LA440|LA440,2022-05-29 13:00:00,2022-05-31 16:30:00,2730,3,3379.0,USD,1447000.0,1345000.0,7%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A319|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:30:00,2450,3,3379.0,USD,1318000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:30:00,2450,3,3379.0,USD,1275000.0,1345000.0,-5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 15:50:00,2820,3,3381.0,USD,1276000.0,1345000.0,-5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA440|LA440|LA440|LA440,2022-05-29 13:00:00,2022-05-31 15:50:00,2690,3,3381.0,USD,1449000.0,1345000.0,7%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 15:50:00,2410,3,3381.0,USD,1276000.0,1345000.0,-5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 17:00:00,2480,3,3383.0,USD,1311000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 18:00:00,2950,3,3385.0,USD,1313000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 18:00:00,2950,3,3385.0,USD,1303000.0,1345000.0,-3%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Canadair RJ 1000|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 18:00:00,2540,3,3385.0,USD,1331000.0,1345000.0,-1%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 18:00:00,2540,3,3385.0,USD,1303000.0,1345000.0,-3%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 18:00:00,2540,3,3385.0,USD,1313000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A320|Boeing 737,multi,[LATAM| Eurowings| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 17:20:00,2910,3,3385.0,USD,1467000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A321neo|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:50:00,2880,3,3387.0,USD,1290000.0,1345000.0,-4%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A321neo|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3387.0,USD,1290000.0,1345000.0,-4%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Austrian| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 15:50:00,2820,3,3388.0,USD,1437000.0,1345000.0,6%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3391.0,USD,1332000.0,1345000.0,0%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:15:00,2845,3,3391.0,USD,1332000.0,1345000.0,0%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:50:00,2880,3,3391.0,USD,1297000.0,1345000.0,-3%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A321neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3393.0,USD,1446000.0,1345000.0,7%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A320neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3393.0,USD,1439000.0,1345000.0,6%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A321neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3393.0,USD,1446000.0,1345000.0,7%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A319|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3394.0,USD,1318000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A319|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3394.0,USD,1318000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3394.0,USD,1275000.0,1345000.0,-5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 767|Airbus A321neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 16:30:00,2860,3,3398.0,USD,1424000.0,1345000.0,5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 17:20:00,2910,3,3399.0,USD,1311000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 17:20:00,2910,3,3399.0,USD,1319000.0,1345000.0,-1%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 787|Airbus A320|Boeing 737,multi,[LATAM| Iberia| Turkish Airlines],LA8007|LA8007|LA8007|LA8007,2022-05-29 10:50:00,2022-05-31 21:05:00,3135,3,3399.0,USD,1317000.0,1345000.0,-2%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Boeing 737,multi,[LATAM| Turkish Airlines],LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 18:00:00,2540,2,3401.0,USD,1425000.0,1345000.0,5%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 17:20:00,2500,3,3410.0,USD,1493000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 17:20:00,2500,3,3410.0,USD,1476000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 21:05:00,2725,3,3410.0,USD,1499000.0,1345000.0,11%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 21:05:00,2725,3,3410.0,USD,1492000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320neo|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 21:05:00,2725,3,3410.0,USD,1482000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Embraer 190|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 17:00:00,2480,3,3411.0,USD,1531000.0,1345000.0,13%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Embraer 195 E2|Boeing 737,multi,[LATAM| KLM| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3413.0,USD,1521000.0,1345000.0,13%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3413.0,USD,1519000.0,1345000.0,12%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Embraer 190|Boeing 737,multi,[LATAM| KLM| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3413.0,USD,1542000.0,1345000.0,14%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:15:00,2435,3,3413.0,USD,1493000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Canadair RJ 900|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:15:00,2435,3,3413.0,USD,1514000.0,1345000.0,12%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:15:00,2435,3,3413.0,USD,1501000.0,1345000.0,11%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A321|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:15:00,2435,3,3413.0,USD,1493000.0,1345000.0,10%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:15:00,2435,3,3413.0,USD,1501000.0,1345000.0,11%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Embraer 170|Boeing 737,multi,[LATAM| Air France| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3414.0,USD,1561000.0,1345000.0,16%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Embraer 190|Boeing 737,multi,[LATAM| Air France| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3414.0,USD,1558000.0,1345000.0,15%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:50:00,2470,3,3414.0,USD,1543000.0,1345000.0,14%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A319|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:30:00,2450,3,3415.0,USD,1468000.0,1345000.0,9%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:30:00,2450,3,3415.0,USD,1458000.0,1345000.0,8%,2022-04-29 17:52:59
AEP,Argentina,SAW,Turkey,Airbus A320|Boeing 777|Airbus A320|Boeing 737,multi,[LATAM| Lufthansa| Turkish Airlines],LA8009|LA8009|LA8009|LA8009,2022-05-29 17:40:00,2022-05-31 16:30:00,2450,3,3415.0,USD,1458000.0,1345000.0,8%,2022-04-29 17:52:59
